"","to_npi","from_npi","patient_count","transaction_count","average_day_wait","std_day_wait","hospital_type","pcp_class","pcp_special","to_organization","full_name","credential_text","middle_name","name_prefix_text","name_suffix_text","pcp_communityid","hospital_communityid"
"644",1295780476,1962499582,52,67,41.507,50.592,"General Acute Care Hospital","Internal Medicine","NULL","HTI MEMORIAL HOSPITAL CORPORATION","DAVID HEUSINKVELD","MD","CHARLES","DR.","NULL",1386,1385
"645",1295780476,1477963999,236,504,0,0,"General Acute Care Hospital","Internal Medicine","NULL","HTI MEMORIAL HOSPITAL CORPORATION","JOSHUA DONEGAN","MD","WAYNE","DR.","NULL",1385,1385
"646",1295780476,1396739140,187,251,30.271,57.457,"General Acute Care Hospital","Internal Medicine","Gastroenterology","HTI MEMORIAL HOSPITAL CORPORATION","ALLAN BAILEY","M.D.","HAROLD","NULL","NULL",1385,1385
"647",1295780476,1083659163,235,489,17.773,39.087,"General Acute Care Hospital","Internal Medicine","Medical Oncology","HTI MEMORIAL HOSPITAL CORPORATION","MICHEL KUZUR","MD","E","NULL","NULL",1385,1385
"648",1295780476,1487674016,85,130,36.462,54.437,"General Acute Care Hospital","Family Medicine","NULL","HTI MEMORIAL HOSPITAL CORPORATION","HAL JENKINS","MD","JEFFERSON","DR.","NULL",1391,1385
"649",1295780476,1174543516,51,70,41.829,49.873,"General Acute Care Hospital","General Practice","NULL","HTI MEMORIAL HOSPITAL CORPORATION","KAREN DUFFY","MD","B","MS.","NULL",1385,1385
"650",1295780476,1912977430,103,174,26.747,43.356,"General Acute Care Hospital","Internal Medicine","NULL","HTI MEMORIAL HOSPITAL CORPORATION","MARCUS MIN","M.D.","NULL","NULL","NULL",1385,1385
"651",1306889597,1427046622,29,66,21.712,48.186,"General Acute Care Hospital","Internal Medicine","Infectious Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","LISA LAYA","MD","NULL","DR.","NULL",1400,1400
"652",1306889597,1780685743,70,107,44.748,76.82,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","WAYNE WELLS","M.D.","O","DR.","NULL",1400,1400
"653",1306889597,1205826526,55,66,48.212,56.937,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","HANNA ILIA","MD","C","MR.","NULL",1391,1400
"654",1306889597,1275631129,163,292,29.178,49.283,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","DAVID HANSEN","MD","NULL","NULL","NULL",1384,1400
"655",1306889597,1669470555,189,460,0.117,1.438,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","VIJAY PETHKAR","MD","NULL","NULL","NULL",1400,1400
"656",1306889597,1104802271,87,134,38.291,52.082,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","JAMES BACHSTEIN","MD","M","NULL","NULL",1400,1400
"657",1306889597,1447307251,55,72,35.694,57.529,"General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","DAVID CHOMA","MD","PETER","DR.","NULL",1391,1400
"658",1306889597,1043205008,72,130,26.331,38.191,"General Acute Care Hospital","General Practice","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","THOMAS KOWAL","M.D.","A","NULL","NULL",1400,1400
"659",1306889597,1598718330,519,1087,5.345,17.899,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","WILLARD WEST","M.D.","MAHLON","DR.","NULL",1400,1400
"660",1306889597,1790708097,82,115,47.209,78.883,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","JOHN FISK","MD","W","NULL","JR.",1400,1400
"661",1306889597,1902013410,251,580,18.255,39.147,"General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","SAADIA KHAN","MD","NULL","NULL","NULL",1400,1400
"662",1306889597,1306950514,236,460,15.622,35.376,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","KATHLEEN KEARNEY-GRAY","M.D.","REBECCA","NULL","NULL",1400,1400
"663",1306889597,1942314075,564,760,12.238,32.499,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","HARDIE SORRELS","M.D.","V","NULL","III",1400,1400
"664",1306889597,1548251705,242,551,5.388,20.194,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","JOHN KANE","MD","LAWRENCE","DR.","III",1400,1400
"665",1306889597,1316051683,94,128,40,56.023,"General Acute Care Hospital","General Practice","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","SCOTT GILES","D.O.","P","NULL","NULL",1400,1400
"666",1306889597,1891861506,33,53,31.906,34.872,"General Acute Care Hospital","General Practice","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","BIENVENIDO SAMSON","MD","T","NULL","NULL",1391,1400
"667",1306889597,1457465668,790,1355,28.744,50.751,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","ROBERT WOODS","M.D.","C","NULL","NULL",1400,1400
"668",1306889597,1558355941,165,571,8.858,27.741,"General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","JOJU JOSEPH","MD","MATHEWS","NULL","NULL",1391,1400
"669",1306889597,1942255575,237,685,10.587,34.362,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","ALEXANDER BADRU","MD","OLATUNDE","NULL","NULL",1400,1400
"670",1306889597,1215995972,344,545,23.193,37.644,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","ROGER MCKINNEY","M.D.","E","DR.","NULL",1400,1400
"671",1306889597,1457330649,38,68,18.868,32.122,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","MARTHE-SOPHIE LAGUEUX","M.D.","NULL","DR.","NULL",1400,1400
"672",1306889597,1144288747,323,573,24.897,45.506,"General Acute Care Hospital","Pediatrics","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","GEORGE ROBERTSON","M.D.","WILLIAM","DR.","II",1400,1400
"673",1306889597,1730114315,104,160,4.7,19.942,"General Acute Care Hospital","Internal Medicine","Infectious Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","HAROON KHAN","M.D.","NASIR","NULL","NULL",1391,1400
"674",1306889597,1326057167,280,748,7.524,23.97,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","GARY GALLANT","M.D.","G.","MR.","NULL",1400,1400
"675",1306889597,1861541351,47,64,36.109,44.061,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","OLUFEMI ODUNUSI","M.D.","O","NULL","NULL",1391,1400
"676",1306889597,1750389607,531,978,5.69,18.152,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","WILLIAM LITTMAN","MD","JOHN","NULL","NULL",1400,1400
"677",1306889597,1184619124,87,118,39.059,51.335,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","RICHARD RUTHERFORD","M.D.","T","DR.","NULL",1400,1400
"678",1306889597,1699773150,70,96,39.5,60.628,"General Acute Care Hospital","Internal Medicine","Gastroenterology","VANDERBILT UNIVERSITY MEDICAL CENTER","MARK MILLER","MD","ALLEN","NULL","NULL",1393,1400
"679",1306889597,1740288810,119,185,0,0,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","FREDERICK JUNARD","MD","OLATUNJI","DR.","NULL",1400,1400
"680",1306889597,1396751749,152,238,26.437,38.044,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","ROBERT JANTZ","M.D.","JOSEPH","NULL","NULL",1400,1400
"681",1306889597,1619916970,47,66,40.212,36.873,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","VANDERBILT UNIVERSITY MEDICAL CENTER","WILLIAM THOMPSON","M.D.","DAVID","NULL","NULL",1390,1400
"682",1306889597,1902823099,122,428,7.498,25.549,"General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","ANUMEET PRIYADARSHI","M.D., M.P.H.","NULL","DR.","NULL",1391,1400
"683",1306889597,1053425181,238,385,19.704,37.556,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","BRIAN HUGHEY","M.D.","W.","NULL","NULL",1400,1400
"684",1306889597,1558386771,499,771,27.492,50.857,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","ANDRE OLIVIER","MD","C","NULL","NULL",1400,1400
"685",1306889597,1730241084,184,365,15.364,43.449,"General Acute Care Hospital","Internal Medicine","Gastroenterology","VANDERBILT UNIVERSITY MEDICAL CENTER","JOCELYNE MILLER","MD","KNAPP","NULL","NULL",1400,1400
"686",1306889597,1912989989,450,1639,8.033,27.739,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","MODUPE KEHINDE","M.D.","OLUSEGUN","DR.","NULL",1400,1400
"687",1306889597,1124150016,292,461,25.829,45.959,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","SAMUEL CRUTCHER","M.D.","JOHN","NULL","NULL",1400,1400
"688",1306889597,1922045137,47,60,38.8,49.463,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","JOSEPH BOYD","M.D.","J.","NULL","JR.",1390,1400
"689",1306889597,1881646073,359,712,21.41,36.06,"General Acute Care Hospital","Internal Medicine","Medical Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","JAMES PEYTON","M.D.","D","NULL","NULL",1400,1400
"690",1306889597,1174669998,293,464,25.991,46.662,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","BERNARD SY","MD","TAN","DR.","NULL",1400,1400
"691",1306889597,1174910491,117,246,0,0,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","YEHUALASHET HAILEMARIAM","M.D","BEKELE","DR.","NULL",1400,1400
"692",1306889597,1467545541,538,855,5.304,23.501,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","KENNETH ANDERSON","M.D.","W.","DR.","NULL",1400,1400
"693",1306889597,1396737177,20,52,15.269,27.34,"General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","BHABENDRA PUTATUNDA","M.D.","N.","NULL","NULL",1395,1400
"694",1316379738,1750796447,62,63,24.651,55.028,"Rehabilitation Unit","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","RONAK SHAH","MD","NAVIN","NULL","NULL",1400,1400
"695",1316379738,1619180403,122,124,26.444,44.156,"Rehabilitation Unit","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","TODD DORFMAN","MD","NULL","NULL","NULL",1400,1400
"696",1316379738,1144664376,68,69,12.609,19.038,"Rehabilitation Unit","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","GURBANS DEOL","M.D.","SINGH","NULL","NULL",1400,1400
"697",1316379738,1053519785,85,86,27.93,43.68,"Rehabilitation Unit","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","JONATHAN HODA","M.D.","ANDREW","DR.","NULL",1400,1400
"698",1366703225,1184619124,71,82,12.585,6.242,"Psychiatric Unit","Family Medicine","NULL","RIVERVIEW MEDICAL CENTER, LLC","RICHARD RUTHERFORD","M.D.","T","DR.","NULL",1400,1400
"699",1396882205,1881639136,24,51,32.569,30.79,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","CRAIG RUTLAND","M.D.","D","NULL","NULL",1393,1384
"700",1396882205,1194741488,161,171,36.971,57.701,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","ROBIN LAPRE","MD","ELIZABETH","DR.","NULL",1384,1384
"701",1396882205,1063415131,44,72,37.625,48.196,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","ROLLAND LUPLOW","MD","E","DR.","NULL",1399,1384
"702",1396882205,1013958776,595,841,23.885,44.106,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","AHMAD ABU-HALIMAH","M.D.","JABER","NULL","NULL",1395,1384
"703",1396882205,1265551295,226,490,1.451,5.963,"General Acute Care Hospital","Internal Medicine","Gastroenterology","VANDERBILT UNIVERSITY MEDICAL CENTER","SARA HORST","M.D.","NICOLE","NULL","NULL",1384,1384
"704",1396882205,1417191453,396,713,3.123,10.537,"General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","EDWARD GOULD","MD","R","DR.","NULL",1384,1384
"705",1396882205,1437233541,38,102,0.598,5.277,"General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","VANDERBILT UNIVERSITY MEDICAL CENTER","TOM ELASY","MD","NULL","NULL","NULL",1384,1384
"706",1396882205,1144312562,366,651,1.095,7.647,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","LISA LANCASTER","MD","NULL","NULL","NULL",1384,1384
"707",1396882205,1285620344,110,212,8.731,23.027,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","JON CUMBERLEDGE","MD","NULL","NULL","NULL",1384,1384
"708",1396882205,1003860982,33,60,31.267,36.033,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","CHRISTI WITHERSPOON","M.D.","A","NULL","NULL",1400,1384
"709",1396882205,1144309121,113,173,43.965,38.602,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","VANDERBILT UNIVERSITY MEDICAL CENTER","ROBERT JONES","M.D.","CHRISTOPHER","NULL","NULL",1386,1384
"710",1396882205,1699722371,186,283,1.11,10.695,"General Acute Care Hospital","Internal Medicine","Hypertension Specialist","VANDERBILT UNIVERSITY MEDICAL CENTER","CHERYL LAFFER","M. D.","L.","NULL","NULL",1384,1384
"711",1396882205,1407943517,485,528,5.417,22.245,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","MARK LAWSON","MD","NULL","NULL","NULL",1384,1384
"712",1396882205,1073505830,69,109,42.514,54.513,"General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","STANLEY LEE","M.D.","M.","NULL","NULL",1390,1384
"713",1396882205,1528105616,59,87,37.218,46.284,"General Acute Care Hospital","Internal Medicine","Medical Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","JOHANN BRANDES","MD, PHD","CHRISTOPH","DR.","NULL",1395,1384
"714",1396882205,1144312554,381,461,1.525,8.995,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","JAN DELOZIER","MD","NULL","NULL","NULL",1384,1384
"715",1396882205,1174670046,47,81,3.222,11.885,"General Acute Care Hospital","Internal Medicine","Infectious Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","APRIL PETTIT","MD, MPH","NULL","NULL","NULL",1384,1384
"716",1396882205,1154359602,278,861,2.185,12.035,"General Acute Care Hospital","Internal Medicine","Medical Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","VANDANA ABRAMSON","MD","GUPTA","NULL","NULL",1384,1384
"717",1396882205,1679515431,56,102,32.667,38.122,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","NATHAN HALL","M.D.","J.","NULL","NULL",1390,1384
"718",1396882205,1174727655,78,138,6.978,20.718,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","ASHLEY KARPINOS","MD, MPH","JO ROWATT","DR.","NULL",1384,1384
"719",1396882205,1053468926,227,732,0.832,5.712,"General Acute Care Hospital","Internal Medicine","Medical Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","SHANNON SERIE","MD","STINNETT","DR.","NULL",1384,1384
"720",1396882205,1073600102,73,76,4.447,10.348,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","SARALYN WILLIAMS","MD","NULL","NULL","NULL",1384,1384
"721",1396882205,1083798193,230,363,3.433,6.495,"General Acute Care Hospital","Internal Medicine","Infectious Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","KAREN BLOCH","MD, MPH","NULL","NULL","NULL",1384,1384
"722",1396882205,1174556492,73,121,43.992,56.183,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","JIA BI","M.D.","NULL","NULL","NULL",1390,1384
"723",1396882205,1285629527,271,611,0.295,3.744,"General Acute Care Hospital","Internal Medicine","Rheumatology","VANDERBILT UNIVERSITY MEDICAL CENTER","JOSEPH HUSTON","MD","W","MR.","III",1384,1384
"724",1396882205,1063445641,60,64,25.828,64.083,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","HARVEY MURFF","M.D.","JOHNSON","NULL","NULL",1384,1384
"725",1396882205,1487881041,296,1269,0.485,3.859,"General Acute Care Hospital","Internal Medicine","Medical Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","LEORA HORN","MD","NULL","DR.","NULL",1384,1384
"726",1396882205,1144594573,40,54,47.037,51.254,"General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","SAYENA SAJADI","D.O","NULL","DR.","NULL",1390,1384
"727",1396882205,1487947396,264,274,2.661,4.378,"General Acute Care Hospital","Internal Medicine","Hospice and Palliative Medicine","VANDERBILT UNIVERSITY MEDICAL CENTER","ANDREW WOOLDRIDGE","M.D.","ROBERT","DR.","NULL",1384,1384
"728",1396882205,1194751354,53,71,42.479,43.251,"General Acute Care Hospital","Internal Medicine","Medical Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","NANCY PEACOCK","MD","W","NULL","NULL",1393,1384
"729",1396882205,1174670962,400,1233,0.607,5.014,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","BENJAMIN WOMACK","MD","DOUGLAS","NULL","NULL",1384,1384
"730",1396882205,1265529309,53,53,27.679,47.739,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","RUTH STEWART","MD","NULL","NULL","NULL",1384,1384
"731",1396882205,1154366409,44,65,41.831,58.628,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","STEPHEN MAY","M.D.","D","NULL","NULL",1393,1384
"732",1396882205,1306010749,278,688,1.827,10.051,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","FEDERICA ANGEL","M.D.","BEATRICE","DR.","NULL",1384,1384
"733",1396882205,1568465623,1528,2474,3.557,12.258,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","GEORGE CROSSLEY","M.D.","HINTON","DR.","III",1384,1384
"734",1396882205,1265426050,33,67,28.881,36.117,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","CHRYSTAL CLAMP","MD","G","MRS.","NULL",1386,1384
"735",1396882205,1285723718,52,131,23.16,33.58,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","HARVEY BOWLES","M.D.","W.","NULL","NULL",1386,1384
"736",1396882205,1174576599,27,69,22.101,36.162,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","JULIA GOMEZ","M.D.","E","DR.","NULL",1386,1384
"737",1396882205,1306884150,235,417,14.151,36.808,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","MARK WIGGER","M.D.","ALLEN","DR.","NULL",1384,1384
"738",1396882205,1417970831,230,448,9.824,29.059,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","BRIDGETTE FRANEY","M.D.","BOGGESS","DR.","NULL",1384,1384
"739",1396882205,1760579874,66,131,2.458,17.573,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","RUSSELL ROTHMAN","MD","NULL","NULL","NULL",1384,1384
"740",1396882205,1992790091,70,98,38.143,37.404,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","MATTHEW BEUTER","MD","J","MR.","NULL",1386,1384
"741",1396882205,1205826526,51,84,37.226,49.211,"General Acute Care Hospital","Family Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","HANNA ILIA","MD","C","MR.","NULL",1391,1384
